
srno,Year,Institute type,Gender,Institute,Branch,Duration,Degree,Category,Opening rank,Closing rank
41401,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,SC,7826,8445,0
41402,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,SC,8256,8256,0
41403,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,ST,5107,5107,0
41404,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,ST,12863,12863,0
41405,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,25414,30064,0
41406,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN,36652,40193,0
41407,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Civil Engineering,4 Years,B.Tech,GEN-PWD,1868,1868,0
41408,2021,NIT,1,OS,Gender-Neutral,NIT-Jaipur,Architecture,5 Years,B.Arch,OBC-NCL,321,399,0
41409,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,37494,57572,0
41410,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,49697,53440,0
41411,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN-EWS,10732,13606,0
41412,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,37236,62238,0
41413,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,64649,84586,0
41414,2021,NIT,1,HS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,5327,12289,0
41415,2021,NIT,1,HS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,SC,11441,11441,0
41416,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,25373,35798,0
41417,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN,29677,37856,0
41418,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN-EWS,5690,5770,0
41419,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,GEN-EWS,7579,7579,0
41420,2021,NIT,1,OS,Gender-Neutral,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,9684,11405,0
41421,2021,NIT,1,OS,Female-Only,NIT-Jalandhar,Bio Technology,4 Years,B.Tech,OBC-NCL,16513,16513,0
